timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ
1699999993.0,40.45036253256435,-79.94498466825819,10.466515753253464,0.0328101452191448,-1.0092439831824753,0.21697306805808791,0.0717386355479005,-0.0419474503298381,0.0264318738190364
1699999993.2,40.45012384469478,-79.9452189469351,10.47391011236914,0.14910254887800434,-1.000527247138865,0.16677704025646983,0.0141118243002209,0.0105431884395147,-0.0137435091214629
1699999993.3999999,40.4500680323041,-79.94423395301833,10.28026130941457,-0.05206968773262693,-0.9724721254022483,0.15910086162708192,0.010553574767766,-0.072394305808278,0.0450758656623542
1699999993.6,40.449807951795236,-79.94533998873577,10.210637434229328,0.02128536115886665,-0.8721147537895511,0.19451341940239691,0.0234081207173605,-0.0256835255527242,-0.0124886276158176
1699999993.8,40.450273107821744,-79.94496300818513,9.740481553832193,0.05292200894507466,-1.0585371954565173,0.2020741631033958,0.0129751871469751,-0.0224267458556663,-0.0264646307004444
1699999994.0,40.45023826480311,-79.94393584456364,9.661887796077567,-0.025666821787890707,-0.9486236545145945,0.26780935883812645,-0.0379961182204875,-0.0040120521822043,-0.0270340145415034
1699999994.2,40.449618478705816,-79.94495796549485,9.331458791214818,0.08660827910043246,-0.9337698512539248,0.17674069093948125,-0.0880054898022135,0.116498650304971,-0.119551431862529
1699999994.3999999,40.45054042886822,-79.94527547620194,9.655567171675921,0.1591531670058516,-0.9692271343001955,0.17133564176521682,-0.0596092683631346,0.0812122984936393,-0.112772355307732
1699999994.6,40.45017547575688,-79.94473694721009,9.768312936441243,-0.0015752947059222977,-0.9963447580630647,0.18899050052869937,0.0189696964446344,-0.134136499888457,0.0964996420990212
1699999994.8,40.449814049842416,-79.94432150939741,9.607374933107515,0.0888602603504007,-0.893531864269792,0.20515468888342928,-0.0587296262550814,0.101421163793488,-0.088292578567724
